author_img,text,author_name,tags,likes
https://images.gr-assets.com/authors/1521044377p2/3565.jpg,"“We are all in the gutter, but some of us are looking at the stars.”","Oscar Wilde,","love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1234150163p2/1221698.jpg,"“Fairy tales are more than true: not because they tell us that dragons exist, but because they tell us that dragons can be beaten.”","Neil Gaiman,","love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1586700347p2/947.jpg,"“The fool doth think he is wise, but the wise man knows himself to be a fool.”","William Shakespeare,","love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1534627057p2/2868190.jpg,"“It is better to remain silent at the risk of being thought a fool, than to talk and remove all doubt of it.”","Maurice Switzer,","love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1322103868p2/1244.jpg,"“Whenever you find yourself on the side of the majority, it is time to reform (or pause and reflect).”",Mark Twain,"love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1368887014p2/276029.jpg,“Life is what happens to us while we are making other plans.”,Allen Saunders,"love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1320885123p2/3230608.jpg,"“Yesterday is history, tomorrow is a mystery, today is a gift of God, which is why we call it the present.”",Bill Keane,"love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1400354079p2/3091287.jpg,"“I have not failed. I've just found 10,000 ways that won't work.”",Thomas A. Edison,"love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1651474065p2/1938.jpg,"“It is not a lack of love, but a lack of friendship that makes unhappy marriages.”",Friedrich Nietzsche,"love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1255518412p2/1049.jpg,"“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”",Elie Wiesel,"love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1536173756p2/44566.jpg,“A woman is like a tea bag; you never know how strong it is until it's in hot water.”,Eleanor Roosevelt,"love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1322103868p2/1244.jpg,“The man who does not read has no advantage over the man who cannot read.”,Mark Twain,"love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
,“If you don't stand for something you will fall for anything.”,Gordon A. Eadie,"love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1616277702p2/4.jpg,"“I may not have gone where I intended to go, but I think I have ended up where I needed to be.”","douglas adams,","love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1651474656p2/4026.jpg,"“I love you without knowing how, or when, or from where. I love you simply, without problems or pride: I love you in this way because I do not know any other way of loving but this, in which there is no I or you, so intimate that your hand upon my chest is my hand, so intimate that when I fall asleep your eyes close.”","Pablo Neruda,","love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1596216614p2/1077326.jpg,“I solemnly swear that I am up to no good.”,"J.K. Rowling,","love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1198590177p2/43244.jpg,"“Outside of a dog, a book is man's best friend. Inside of a dog it's too dark to read.”","Groucho Marx,","love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1429114964p2/9810.jpg,“I am enough of an artist to draw freely upon my imagination. Imagination is more important than knowledge. Knowledge is limited. Imagination encircles the world.”,Albert Einstein,"love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1586700347p2/947.jpg,"“Love all, trust a few, do wrong to none.”","William Shakespeare,","love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1193930952p2/61105.jpg,"“I like nonsense, it wakes up the brain cells. Fantasy is a necessary ingredient in living.”",Dr. Seuss,"love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1234150163p2/1221698.jpg,“Have you ever been in love? Horrible isn't it? It makes you so vulnerable. It opens your chest and it opens up your heart and it means that someone can get inside you and mess you up.”,"Neil Gaiman,","love,frost,glitter,gold,lost,poetry,roots,strength,strong,wander,wither,abilities,choices,aliteracy,books,classic,humor,attributed-no-source,be-yourself,inspirational,attributed-no-source,inspirational,life,live,miracle,miracles,dreams,life,books,contentment,friends,friendship,life,love,inspirational,optimism,perception,pessimism,books,dragons,fairy-tales,inspirational,paraphrasing-g-k-chesterton,wisdom,misattributed-to-abraham-lincoln,misattributed-to-mark-twain,remaining-silent,wisdom,individuality,majority,minority,pause,reflect,wisdom,fate,life,misattributed-john-lennon,planning,plans,attributed-no-source,hope,inspirational,misattributed-eleanor-roosevelt,past,present,widely-misattributed,edison,failure,inspirational,paraphrased,friendship,lack-of-friendship,lack-of-love,love,marriage,unhappy-marriage,activism,apathy,hate,indifference,inspirational,love,opposite,philosophy,attributed-no-source,misattributed-eleanor-roosevelt,aliteracy,attributed-no-source,literacy,belief,integrity,misattributed-to-malcolm-x,misattributed-to-rosa-parks,life,navigation,love,poetry,mischief,animals,books,dogs,friends,humor,1929,imagination,inspirational,viereck-interview,do-wrong,love,trust,wrong,fantasy,love",56429 likes
https://images.gr-assets.com/authors/1585425013p2/7103.jpg,"“A day without sunshine is like, you know, night.”",Steve Martin,"humor,obvious,simile,read,readers,reading,reading-books,humor,procrastination,forgiveness,goodness,happiness,honesty,kindness,misattributed-to-mother-teresa,world,inspirational,courage,deeply-loved,love,strength,widely-misattributed,paraphrased,strength,inspirational,source-unknown,happiness,albus-dumbledore,courage,friends,attributed-no-source,friends,heartbreak,inspirational,life,love,sisters,deadlines,humor,humour,work,writing,attributed-no-source,love,attributed-no-source,simplicity,understand,lies,lying,trust,1970,inspirational,stories,writing,essential,happiness,love,books,thought,humor,religion,books,library,art,imagination,inspirational,life,cats,humor,women,love,attributed-no-source,life,books,reading,katniss,love,peeta,suzanne-collins,the-hunger-games,books,inspirational,reading,tea,misattributed-to-c-s-lewis,reading",34979 likes
https://images.gr-assets.com/authors/1649011787p2/346732.jpg,"“A reader lives a thousand lives before he dies, said Jojen. The man who never reads lives only one.”","George R.R. Martin,","humor,obvious,simile,read,readers,reading,reading-books,humor,procrastination,forgiveness,goodness,happiness,honesty,kindness,misattributed-to-mother-teresa,world,inspirational,courage,deeply-loved,love,strength,widely-misattributed,paraphrased,strength,inspirational,source-unknown,happiness,albus-dumbledore,courage,friends,attributed-no-source,friends,heartbreak,inspirational,life,love,sisters,deadlines,humor,humour,work,writing,attributed-no-source,love,attributed-no-source,simplicity,understand,lies,lying,trust,1970,inspirational,stories,writing,essential,happiness,love,books,thought,humor,religion,books,library,art,imagination,inspirational,life,cats,humor,women,love,attributed-no-source,life,books,reading,katniss,love,peeta,suzanne-collins,the-hunger-games,books,inspirational,reading,tea,misattributed-to-c-s-lewis,reading",34979 likes
